,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
1927,MAA,PNQ,03:30:00,0,01:35:00,05:05:00,0,6E401,6E,IndiGo,8379,23012,38095
1928,MAA,PNQ,09:05:00,3,01:25:00,10:30:00,3,6E502,6E,IndiGo,8530,28208,50935
1929,MAA,PNQ,09:05:00,1,01:25:00,10:30:00,1,6E502,6E,IndiGo,8530,22418,48918
1930,MAA,PNQ,09:05:00,6,01:25:00,10:30:00,6,6E502,6E,IndiGo,8530,24475,51155
1931,MAA,PNQ,09:05:00,4,01:25:00,10:30:00,4,6E502,6E,IndiGo,8530,25267,44831
1932,MAA,PNQ,02:00:00,3,01:35:00,03:35:00,3,6.00E+241,6E,IndiGo,8530,23507,48395
1933,MAA,PNQ,08:15:00,5,01:35:00,09:50:00,5,6E502,6E,IndiGo,8530,25307,42159
1934,MAA,PNQ,03:30:00,6,01:35:00,05:05:00,6,6E401,6E,IndiGo,8530,27908,44577
1935,MAA,PNQ,02:00:00,1,01:35:00,03:35:00,1,6.00E+241,6E,IndiGo,8530,24037,41875
1936,MAA,PNQ,14:55:00,4,01:40:00,16:35:00,4,6E319,6E,IndiGo,8530,24821,48593
1937,MAA,PNQ,14:55:00,1,01:40:00,16:35:00,1,6E319,6E,IndiGo,8530,24995,41141
1938,MAA,PNQ,14:55:00,3,01:40:00,16:35:00,3,6E319,6E,IndiGo,8530,24631,36997
1939,MAA,PNQ,22:35:00,6,01:45:00,00:20:00,0,6E862,6E,IndiGo,8530,21608,36602
1940,MAA,PNQ,22:35:00,0,01:45:00,00:20:00,1,6E862,6E,IndiGo,8530,22015,41515
1941,MAA,PNQ,22:35:00,5,01:45:00,00:20:00,6,6E862,6E,IndiGo,8530,27887,38414
1942,MAA,PNQ,22:35:00,4,01:45:00,00:20:00,5,6E862,6E,IndiGo,8530,22311,41629
1943,MAA,PNQ,22:35:00,3,01:45:00,00:20:00,4,6E862,6E,IndiGo,8530,24863,44116
1944,MAA,PNQ,22:35:00,2,01:45:00,00:20:00,3,6E862,6E,IndiGo,8530,22790,35155
1945,MAA,PNQ,22:35:00,1,01:45:00,00:20:00,2,6E862,6E,IndiGo,8530,22179,49067
1946,MAA,IXB,12:10:00,6,02:45:00,14:55:00,6,SG323,SG,SpiceJet,11298,31375,52813
1947,MAA,IXB,12:10:00,4,02:45:00,14:55:00,4,SG323,SG,SpiceJet,11298,30126,64643
1948,MAA,IXB,12:10:00,5,02:45:00,14:55:00,5,SG323,SG,SpiceJet,11298,38851,48434
1949,MAA,IXB,12:10:00,0,02:45:00,14:55:00,0,SG323,SG,SpiceJet,11298,33167,59600
1950,MAA,IXB,12:10:00,2,02:45:00,14:55:00,2,SG323,SG,SpiceJet,11298,33383,63758
1951,MAA,IXB,11:45:00,1,02:45:00,14:30:00,1,6E973,6E,IndiGo,11687,31369,52326
1952,MAA,IXB,11:45:00,3,02:45:00,14:30:00,3,6E973,6E,IndiGo,11687,29315,56538
1953,MAA,IXB,11:45:00,6,02:45:00,14:30:00,6,6E973,6E,IndiGo,11687,36242,69060
1954,MAA,IXB,11:45:00,4,02:45:00,14:30:00,4,6E973,6E,IndiGo,11687,34754,57835
1955,MAA,IXB,11:45:00,5,02:45:00,14:30:00,5,6E973,6E,IndiGo,11909,37878,71066
1956,MAA,GAU,05:20:00,0,02:45:00,08:05:00,0,6E2652,6E,IndiGo,11687,38359,53737
1957,MAA,GAU,07:20:00,5,03:00:00,10:20:00,5,SG695,SG,SpiceJet,11705,30844,61568
1958,MAA,GAU,07:20:00,6,03:00:00,10:20:00,6,SG695,SG,SpiceJet,11705,37477,63256
1959,MAA,GAU,07:20:00,4,03:00:00,10:20:00,4,SG695,SG,SpiceJet,11705,36748,66983
1960,MAA,GAU,07:20:00,2,03:00:00,10:20:00,2,SG695,SG,SpiceJet,11705,33726,58078
1961,MAA,GAU,07:20:00,0,03:00:00,10:20:00,0,SG695,SG,SpiceJet,11705,33984,64903
1962,MAA,GAU,07:20:00,3,03:00:00,10:20:00,3,SG695,SG,SpiceJet,11705,36208,47035
1963,MAA,GAU,07:20:00,1,03:00:00,10:20:00,1,SG695,SG,SpiceJet,11705,31691,69102
1964,MAA,GAU,16:00:00,0,02:40:00,18:40:00,0,6E6006,6E,IndiGo,12108,30816,60745
1965,MAA,GAU,16:00:00,3,02:40:00,18:40:00,3,6E6006,6E,IndiGo,12108,40607,49661
1966,MAA,GAU,16:00:00,2,02:40:00,18:40:00,2,6E6006,6E,IndiGo,12108,32411,52393
1967,MAA,GAU,16:00:00,1,02:40:00,18:40:00,1,6E6006,6E,IndiGo,12108,38382,63608
1968,MAA,GAU,05:20:00,3,02:45:00,08:05:00,3,6E2652,6E,IndiGo,12108,35117,69301
1969,MAA,GAU,05:20:00,2,02:45:00,08:05:00,2,6E2652,6E,IndiGo,12108,33037,57024
1970,MAA,GAU,05:20:00,6,02:45:00,08:05:00,6,6E2652,6E,IndiGo,12108,37914,55668
1971,MAA,GAU,05:20:00,5,02:45:00,08:05:00,5,6E2652,6E,IndiGo,12108,36676,58934
1972,MAA,GAU,05:20:00,1,02:45:00,08:05:00,1,6E2652,6E,IndiGo,12108,32654,70343
1973,MAA,GAU,16:00:00,4,02:40:00,18:40:00,4,6E6006,6E,IndiGo,12338,38703,62835
1974,MAA,GAU,05:20:00,4,02:45:00,08:05:00,4,6E2652,6E,IndiGo,12338,32743,73301
1975,MAA,GAU,16:00:00,5,02:40:00,18:40:00,5,6E6006,6E,IndiGo,12567,41394,68480
1976,MAA,GAU,16:00:00,6,02:40:00,18:40:00,6,6E6006,6E,IndiGo,16018,53078,76432
1977,MAA,VTZ,20:30:00,5,01:15:00,21:45:00,5,6E6002,6E,IndiGo,5232,15693,24277
1978,MAA,VTZ,20:30:00,3,01:15:00,21:45:00,3,6E6002,6E,IndiGo,5232,17327,22792
1979,MAA,VTZ,10:35:00,4,01:15:00,11:50:00,4,6E879,6E,IndiGo,5232,17682,30259
1980,MAA,VTZ,10:35:00,3,01:15:00,11:50:00,3,6E879,6E,IndiGo,5232,15182,23886
1981,MAA,VTZ,20:30:00,2,01:15:00,21:45:00,2,6E6002,6E,IndiGo,5232,18258,24909
1982,MAA,VTZ,20:30:00,4,01:15:00,21:45:00,4,6E6002,6E,IndiGo,5232,18247,31042
1983,MAA,VTZ,10:35:00,2,01:15:00,11:50:00,2,6E879,6E,IndiGo,5232,14338,25344
1984,MAA,VTZ,15:40:00,4,01:20:00,17:00:00,4,6E6835,6E,IndiGo,5232,17866,29090
1985,MAA,VTZ,06:55:00,5,01:20:00,08:15:00,5,6E557,6E,IndiGo,5232,17438,30907
1986,MAA,VTZ,06:55:00,4,01:20:00,08:15:00,4,6E557,6E,IndiGo,5232,15892,24627
1987,MAA,VTZ,06:55:00,2,01:20:00,08:15:00,2,6E557,6E,IndiGo,5232,15115,27647
1988,MAA,VTZ,06:55:00,6,01:20:00,08:15:00,6,6E557,6E,IndiGo,5232,14391,24264
1989,MAA,VTZ,15:40:00,2,01:20:00,17:00:00,2,6E6835,6E,IndiGo,5232,13607,26033
1990,MAA,VTZ,06:55:00,3,01:20:00,08:15:00,3,6E557,6E,IndiGo,5232,14468,29084
1991,MAA,VTZ,15:40:00,3,01:20:00,17:00:00,3,6E6835,6E,IndiGo,5465,14232,29434
1992,MAA,VTZ,10:35:00,6,01:15:00,11:50:00,6,6E879,6E,IndiGo,5699,16509,28315
1993,MAA,VTZ,10:35:00,5,01:15:00,11:50:00,5,6E879,6E,IndiGo,5699,18881,25417
1994,MAA,VTZ,15:40:00,6,01:20:00,17:00:00,6,6E6835,6E,IndiGo,5699,16239,23576
1995,MAA,VTZ,06:55:00,1,01:20:00,08:15:00,1,6E557,6E,IndiGo,5699,19189,32175
1996,MAA,VTZ,20:30:00,6,01:15:00,21:45:00,6,6E6002,6E,IndiGo,5931,17383,29946
1997,MAA,VTZ,15:40:00,5,01:20:00,17:00:00,5,6E6835,6E,IndiGo,5931,15114,28993
1998,MAA,VTZ,06:55:00,0,01:20:00,08:15:00,0,6E557,6E,IndiGo,6980,20485,28301
1999,MAA,VTZ,10:35:00,0,01:15:00,11:50:00,0,6E879,6E,IndiGo,7913,23368,35401
2000,MAA,IXM,11:35:00,6,01:25:00,13:00:00,6,AI671,AI,Air India,6347,20342,14418
2001,MAA,IXM,11:35:00,3,01:25:00,13:00:00,3,AI671,AI,Air India,6347,19903,20410
2002,MAA,IXM,11:35:00,5,01:25:00,13:00:00,5,AI671,AI,Air India,6347,21340,14418
2003,MAA,IXM,11:35:00,2,01:25:00,13:00:00,2,AI671,AI,Air India,6347,20999,20410
2004,MAA,IXM,11:35:00,1,01:25:00,13:00:00,1,AI671,AI,Air India,6423,16332,13819
2005,MAA,IXM,11:35:00,4,01:25:00,13:00:00,4,AI671,AI,Air India,6423,21397,13819
2006,MAA,IXM,14:10:00,5,01:10:00,15:20:00,5,6E7273,6E,IndiGo,7956,21427,33392
2007,MAA,IXM,12:50:00,2,01:15:00,14:05:00,2,6E7028,6E,IndiGo,7956,20092,41287
2008,MAA,IXM,09:50:00,2,01:25:00,11:15:00,2,6E7216,6E,IndiGo,7956,20297,41223
2009,MAA,IXM,15:45:00,2,01:40:00,17:25:00,2,6E7515,6E,IndiGo,7956,26469,38777
2010,MAA,IXM,15:45:00,6,01:40:00,17:25:00,6,6E7515,6E,IndiGo,7956,20545,33106
2011,MAA,IXM,16:10:00,3,01:15:00,17:25:00,3,6E7515,6E,IndiGo,8198,28408,45526
2012,MAA,IXM,16:10:00,1,01:15:00,17:25:00,1,6E7515,6E,IndiGo,8198,25556,36664
2013,MAA,IXM,18:25:00,1,01:20:00,19:45:00,1,6E7029,6E,IndiGo,8198,20841,35665
2014,MAA,IXM,09:50:00,1,01:25:00,11:15:00,1,6E7216,6E,IndiGo,8439,28440,47178
2015,MAA,IXM,14:10:00,3,01:10:00,15:20:00,3,6E7273,6E,IndiGo,8681,29214,43629
2016,MAA,IXM,14:10:00,6,01:10:00,15:20:00,6,6E7273,6E,IndiGo,8681,25738,50174
2017,MAA,IXM,12:50:00,4,01:15:00,14:05:00,4,6E7028,6E,IndiGo,8681,29673,48178
2018,MAA,IXM,18:25:00,5,01:20:00,19:45:00,5,6E7029,6E,IndiGo,8681,24133,46255
2019,MAA,IXM,06:25:00,3,01:20:00,07:45:00,3,6E7183,6E,IndiGo,8681,26591,45977
2020,MAA,IXM,18:25:00,3,01:20:00,19:45:00,3,6E7029,6E,IndiGo,8681,28398,34931
2021,MAA,IXM,09:50:00,3,01:25:00,11:15:00,3,6E7216,6E,IndiGo,8681,22256,44815
2022,MAA,IXM,15:45:00,4,01:40:00,17:25:00,4,6E7515,6E,IndiGo,8681,23538,39748
2023,MAA,IXM,18:25:00,4,01:20:00,19:45:00,4,6E7029,6E,IndiGo,8922,23582,49110
2024,MAA,IXM,09:50:00,4,01:25:00,11:15:00,4,6E7216,6E,IndiGo,8922,29133,52007
2025,MAA,NAG,20:05:00,0,01:45:00,21:50:00,0,6E6014,6E,IndiGo,12424,40385,53609
2026,MAA,IXC,11:10:00,1,02:45:00,13:55:00,1,6E6924,6E,IndiGo,10360,30098,61002
2027,MAA,IXC,11:10:00,4,02:45:00,13:55:00,4,6E6924,6E,IndiGo,11293,31613,54532
2028,MAA,IXC,11:10:00,2,02:45:00,13:55:00,2,6E6924,6E,IndiGo,11293,39366,45198
2029,MAA,IXC,11:10:00,0,02:45:00,13:55:00,0,6E6924,6E,IndiGo,11875,31907,49325
2030,MAA,IXC,11:10:00,6,02:45:00,13:55:00,6,6E6924,6E,IndiGo,12458,42630,74202
2031,MAA,IXC,11:10:00,3,02:45:00,13:55:00,3,6E6924,6E,IndiGo,13041,43445,60963
2032,MAA,IXC,11:10:00,5,02:45:00,13:55:00,5,6E6924,6E,IndiGo,14207,39282,64609
2033,MAA,IXE,18:55:00,2,01:40:00,20:35:00,2,6E7727,6E,IndiGo,6158,19746,33849
2034,MAA,IXE,18:55:00,1,01:40:00,20:35:00,1,6E7727,6E,IndiGo,6438,21193,37153
2035,MAA,IXE,18:55:00,5,01:40:00,20:35:00,5,6E7727,6E,IndiGo,6438,18917,30113
2036,MAA,IXE,18:55:00,3,01:40:00,20:35:00,3,6E7727,6E,IndiGo,6438,19853,30231
2037,MAA,IXE,18:55:00,6,01:40:00,20:35:00,6,6E7727,6E,IndiGo,6438,20834,34177
2038,MAA,IXE,18:55:00,4,01:40:00,20:35:00,4,6E7727,6E,IndiGo,6740,20905,32630
2039,MAA,IXE,18:55:00,0,01:40:00,20:35:00,0,6E7727,6E,IndiGo,8549,26377,38120
2040,MAA,IXZ,05:05:00,1,02:15:00,07:20:00,1,AI549,AI,Air India,8609,22666,22378
2041,MAA,IXZ,05:05:00,3,02:15:00,07:20:00,3,AI549,AI,Air India,8609,23618,22378
2042,MAA,IXZ,08:30:00,3,02:15:00,10:45:00,3,SG611,SG,SpiceJet,8609,29664,47416
2043,MAA,IXZ,05:05:00,5,02:15:00,07:20:00,5,AI549,AI,Air India,8609,26644,22378
2044,MAA,IXZ,08:30:00,0,02:15:00,10:45:00,0,SG611,SG,SpiceJet,8609,23290,36533
2045,MAA,IXZ,08:30:00,2,02:15:00,10:45:00,2,SG611,SG,SpiceJet,8609,29749,46556
2046,MAA,IXZ,08:30:00,6,02:15:00,10:45:00,6,SG611,SG,SpiceJet,8609,22919,48351
2047,MAA,IXZ,11:00:00,3,02:00:00,13:00:00,3,6E548,6E,IndiGo,9005,28330,49367
2048,MAA,IXZ,11:00:00,5,02:00:00,13:00:00,5,6E548,6E,IndiGo,9005,29326,40918
2049,MAA,IXZ,11:00:00,2,02:00:00,13:00:00,2,6E548,6E,IndiGo,9005,22854,49763
2050,MAA,IXZ,11:00:00,6,02:00:00,13:00:00,6,6E548,6E,IndiGo,9005,27991,50310
2051,MAA,IXZ,11:00:00,1,02:00:00,13:00:00,1,6E548,6E,IndiGo,9005,23946,42664
2052,MAA,IXZ,08:20:00,1,02:10:00,10:30:00,1,G8305,G8,Go First,9005,30779,40042
2053,MAA,IXZ,08:20:00,5,02:10:00,10:30:00,5,G8305,G8,Go First,9005,23273,44511
2054,MAA,IXZ,11:05:00,6,02:10:00,13:15:00,6,G8305,G8,Go First,9005,28392,52787
2055,MAA,IXZ,08:20:00,4,02:10:00,10:30:00,4,G8305,G8,Go First,9005,29931,40037
2056,MAA,IXZ,08:20:00,0,02:10:00,10:30:00,0,G8305,G8,Go First,9005,29627,46959
2057,MAA,IXZ,08:20:00,2,02:10:00,10:30:00,2,G8305,G8,Go First,9005,24095,42023
2058,MAA,IXZ,08:20:00,3,02:10:00,10:30:00,3,G8305,G8,Go First,9005,24575,49868
2059,MAA,IXZ,11:00:00,4,02:00:00,13:00:00,4,6E548,6E,IndiGo,9835,33593,56654
2060,MAA,IXZ,11:00:00,0,02:00:00,13:00:00,0,6E548,6E,IndiGo,10073,28727,45919
2061,MAA,PAT,12:40:00,3,02:35:00,15:15:00,3,6E787,6E,IndiGo,11941,33094,55291
2062,MAA,PAT,12:40:00,5,02:35:00,15:15:00,5,6E787,6E,IndiGo,11941,31414,70802
2063,MAA,PAT,12:40:00,0,02:35:00,15:15:00,0,6E787,6E,IndiGo,12907,35686,60992
2064,COK,DEL,19:45:00,5,03:10:00,22:55:00,5,UK886,UK,Vistara,12016,14351,37344
2065,COK,DEL,19:45:00,3,03:10:00,22:55:00,3,UK886,UK,Vistara,12016,14351,68978
2066,COK,DEL,19:45:00,2,03:10:00,22:55:00,2,UK886,UK,Vistara,12016,14351,33117
2067,COK,DEL,19:45:00,6,03:10:00,22:55:00,6,UK886,UK,Vistara,12016,16628,56667
2068,COK,DEL,09:15:00,5,03:15:00,12:30:00,5,UK884,UK,Vistara,12016,16628,37344
2069,COK,DEL,21:00:00,2,03:05:00,00:05:00,3,AI466,AI,Air India,12018,32269,33349
2070,COK,DEL,21:00:00,4,03:05:00,00:05:00,5,AI466,AI,Air India,12018,35138,33801
2071,COK,DEL,21:00:00,1,03:05:00,00:05:00,2,AI466,AI,Air India,12018,32499,33201
2072,COK,DEL,21:00:00,0,03:05:00,00:05:00,1,AI466,AI,Air India,12018,32578,33201
2073,COK,DEL,21:00:00,3,03:05:00,00:05:00,4,AI466,AI,Air India,12018,38552,33201
2074,COK,DEL,21:00:00,5,03:05:00,00:05:00,6,AI466,AI,Air India,12018,32134,33801
2075,COK,DEL,20:30:00,0,03:15:00,23:45:00,0,AI834,AI,Air India,12018,37118,33201
2076,COK,DEL,20:30:00,2,03:15:00,23:45:00,2,AI834,AI,Air India,12018,36892,33349
2077,COK,DEL,20:30:00,3,03:15:00,23:45:00,3,AI834,AI,Air India,12018,31285,33201
2078,COK,DEL,20:30:00,6,03:15:00,23:45:00,6,AI834,AI,Air India,12018,38189,33801
2079,COK,DEL,20:30:00,1,03:15:00,23:45:00,1,AI834,AI,Air India,12018,41465,33201
2080,COK,DEL,20:30:00,5,03:15:00,23:45:00,5,AI834,AI,Air India,12018,30419,33801
2081,COK,DEL,20:30:00,4,03:15:00,23:45:00,4,AI834,AI,Air India,12018,36702,33801
2082,COK,DEL,20:05:00,3,03:15:00,23:20:00,3,6E2161,6E,IndiGo,12412,31242,59467
2083,COK,DEL,20:05:00,0,03:15:00,23:20:00,0,6E2161,6E,IndiGo,12412,37870,72234
2084,COK,DEL,18:45:00,3,03:00:00,21:45:00,3,I5550,I5,AirAsia India,12413,31281,70513
2085,COK,DEL,18:45:00,2,03:00:00,21:45:00,2,I5550,I5,AirAsia India,12413,39246,59570
2086,COK,DEL,18:45:00,5,03:00:00,21:45:00,5,I5550,I5,AirAsia India,12413,31271,70899
2087,COK,DEL,18:45:00,1,03:00:00,21:45:00,1,I5550,I5,AirAsia India,12413,42063,55838
2088,COK,DEL,18:45:00,0,03:00:00,21:45:00,0,I5550,I5,AirAsia India,12413,35561,65129
2089,COK,BOM,08:05:00,4,02:05:00,10:10:00,4,AI682,AI,Air India,9763,25628,22346
2090,COK,BOM,08:05:00,6,02:05:00,10:10:00,6,AI682,AI,Air India,9763,30849,22946
2091,COK,BOM,08:05:00,3,02:05:00,10:10:00,3,AI682,AI,Air India,9763,30351,22346
2092,COK,BOM,08:05:00,5,02:05:00,10:10:00,5,AI682,AI,Air India,9763,29088,22946
2093,COK,BOM,08:05:00,2,02:05:00,10:10:00,2,AI682,AI,Air India,9763,25713,22347
2094,COK,BOM,08:05:00,0,02:05:00,10:10:00,0,AI682,AI,Air India,9763,26644,22946
2095,COK,BOM,20:10:00,0,02:10:00,22:20:00,0,AI699,AI,Air India,9763,32715,22346
2096,COK,BOM,20:10:00,3,02:10:00,22:20:00,3,AI699,AI,Air India,9763,29841,22346
2097,COK,BOM,20:10:00,2,02:10:00,22:20:00,2,AI699,AI,Air India,9763,28872,22347
2098,COK,BOM,20:10:00,4,02:10:00,22:20:00,4,AI699,AI,Air India,9763,29151,22946
2099,COK,BOM,20:05:00,3,02:10:00,22:15:00,3,G8345,G8,Go First,9858,33527,44748
2100,COK,BOM,07:45:00,2,02:05:00,09:50:00,2,G8348,G8,Go First,10038,30914,42741
2101,COK,BOM,07:45:00,0,02:05:00,09:50:00,0,G8348,G8,Go First,10038,29087,43364
2102,COK,BOM,20:05:00,2,02:10:00,22:15:00,2,G8345,G8,Go First,10038,26236,50550
2103,COK,BOM,20:05:00,0,02:10:00,22:15:00,0,G8345,G8,Go First,10038,26537,53897
2104,COK,BOM,20:05:00,1,02:10:00,22:15:00,1,G8345,G8,Go First,10038,29813,53742
2105,COK,BOM,07:45:00,6,02:05:00,09:50:00,6,G8348,G8,Go First,10155,33499,46496
2106,COK,BOM,07:45:00,4,02:05:00,09:50:00,4,G8348,G8,Go First,10155,28026,49097
2107,COK,BOM,07:45:00,3,02:05:00,09:50:00,3,G8348,G8,Go First,10155,31962,58394
2108,COK,BOM,07:45:00,5,02:05:00,09:50:00,5,G8348,G8,Go First,10155,32505,41627
2109,COK,BOM,20:05:00,4,02:10:00,22:15:00,4,G8345,G8,Go First,10155,33939,47043
2110,COK,BOM,20:05:00,5,02:10:00,22:15:00,5,G8345,G8,Go First,10155,25641,51340
2111,COK,BOM,13:25:00,3,01:55:00,15:20:00,3,6E5269,6E,IndiGo,10157,27488,60216
2112,COK,BOM,09:35:00,3,02:05:00,11:40:00,3,6E5308,6E,IndiGo,10157,33249,45274
2113,COK,BOM,09:35:00,5,02:05:00,11:40:00,5,6E5308,6E,IndiGo,10157,32166,54482
2114,COK,BLR,08:30:00,3,01:05:00,09:35:00,3,G8123,G8,Go First,6299,20907,33927
2115,COK,BLR,21:15:00,5,01:00:00,22:15:00,5,6E472,6E,IndiGo,6429,18385,32582
2116,COK,BLR,08:30:00,6,01:05:00,09:35:00,6,G8123,G8,Go First,6595,20516,27741
2117,COK,BLR,11:30:00,4,01:00:00,12:30:00,4,6E6675,6E,IndiGo,6597,17860,39385
2118,COK,BLR,21:15:00,1,01:00:00,22:15:00,1,6E472,6E,IndiGo,6597,20459,28037
2119,COK,BLR,21:15:00,3,01:00:00,22:15:00,3,6E472,6E,IndiGo,6597,16962,26499
2120,COK,BLR,11:30:00,2,01:00:00,12:30:00,2,6E6675,6E,IndiGo,6597,19670,35162
2121,COK,BLR,21:15:00,2,01:00:00,22:15:00,2,6E472,6E,IndiGo,6597,19790,32358
2122,COK,BLR,21:15:00,4,01:00:00,22:15:00,4,6E472,6E,IndiGo,6597,21833,34982
2123,COK,BLR,21:15:00,0,01:00:00,22:15:00,0,6E472,6E,IndiGo,6597,21468,38499
2124,COK,BLR,21:15:00,6,01:00:00,22:15:00,6,6E472,6E,IndiGo,6597,20560,29876
2125,COK,BLR,21:50:00,3,01:05:00,22:55:00,3,I5992,I5,AirAsia India,6597,22570,33682
2126,COK,BLR,09:40:00,5,01:05:00,10:45:00,5,6E6482,6E,IndiGo,6597,21680,32908
2127,COK,BLR,22:25:00,6,01:05:00,23:30:00,6,6E386,6E,IndiGo,6597,20667,30078
2128,COK,BLR,07:05:00,2,01:05:00,08:10:00,2,I51982,I5,AirAsia India,6597,17419,30299
2129,COK,BLR,12:45:00,5,01:05:00,13:50:00,5,I5972,I5,AirAsia India,6597,20878,29072
2130,COK,BLR,07:05:00,5,01:05:00,08:10:00,5,I51982,I5,AirAsia India,6597,22415,27922
2131,COK,BLR,21:50:00,4,01:05:00,22:55:00,4,I5992,I5,AirAsia India,6597,21474,27467
2132,COK,BLR,21:50:00,6,01:05:00,22:55:00,6,I5992,I5,AirAsia India,6597,21516,32706
2133,COK,BLR,07:05:00,3,01:05:00,08:10:00,3,I51982,I5,AirAsia India,6597,19765,32475
2134,COK,BLR,22:25:00,4,01:05:00,23:30:00,4,6E386,6E,IndiGo,6597,19648,28595
2135,COK,BLR,21:50:00,2,01:05:00,22:55:00,2,I5992,I5,AirAsia India,6597,20610,28478
2136,COK,BLR,09:40:00,1,01:05:00,10:45:00,1,6E6482,6E,IndiGo,6597,18673,31129
2137,COK,BLR,12:45:00,3,01:05:00,13:50:00,3,I5972,I5,AirAsia India,6597,16837,33486
2138,COK,MAA,12:25:00,3,01:25:00,13:50:00,3,6E571,6E,IndiGo,6352,20370,34122
2139,COK,MAA,09:45:00,3,01:20:00,11:05:00,3,6.00E+253,6E,IndiGo,6537,20156,33735
2140,COK,MAA,12:25:00,4,01:25:00,13:50:00,4,6E571,6E,IndiGo,6537,22300,27095
2141,COK,MAA,15:00:00,2,01:20:00,16:20:00,2,6.00E+182,6E,IndiGo,6738,21236,33956
2142,COK,MAA,12:25:00,2,01:25:00,13:50:00,2,6E571,6E,IndiGo,6738,22194,38177
2143,COK,MAA,09:45:00,6,01:20:00,11:05:00,6,6.00E+253,6E,IndiGo,6959,20469,28199
2144,COK,MAA,09:45:00,4,01:20:00,11:05:00,4,6.00E+253,6E,IndiGo,6959,19302,32749
2145,COK,MAA,15:00:00,3,01:20:00,16:20:00,3,6.00E+182,6E,IndiGo,6959,21724,28114
2146,COK,MAA,09:45:00,5,01:20:00,11:05:00,5,6.00E+253,6E,IndiGo,6959,23879,33655
2147,COK,MAA,15:00:00,5,01:20:00,16:20:00,5,6.00E+182,6E,IndiGo,7199,23274,32052
2148,COK,MAA,09:45:00,2,01:20:00,11:05:00,2,6.00E+253,6E,IndiGo,7199,18878,42604
2149,COK,MAA,15:00:00,4,01:20:00,16:20:00,4,6.00E+182,6E,IndiGo,7199,20652,37008
2150,COK,MAA,12:25:00,1,01:25:00,13:50:00,1,6E571,6E,IndiGo,7457,25146,42890
2151,COK,MAA,12:25:00,5,01:25:00,13:50:00,5,6E571,6E,IndiGo,7457,22841,33144
2152,COK,MAA,19:05:00,2,01:05:00,20:10:00,2,6E6113,6E,IndiGo,7733,21417,33886
2153,COK,MAA,09:45:00,1,01:20:00,11:05:00,1,6.00E+253,6E,IndiGo,7733,25017,31323
2154,COK,MAA,13:55:00,1,01:20:00,15:15:00,1,6.00E+182,6E,IndiGo,7733,25022,31578
2155,COK,MAA,19:05:00,3,01:05:00,20:10:00,3,6E6113,6E,IndiGo,8027,21294,32631
2156,COK,MAA,15:00:00,0,01:20:00,16:20:00,0,6.00E+182,6E,IndiGo,8027,25263,40264
2157,COK,MAA,12:25:00,6,01:25:00,13:50:00,6,6E571,6E,IndiGo,8027,22976,45678
2158,COK,MAA,12:25:00,0,01:25:00,13:50:00,0,6E571,6E,IndiGo,8027,27748,32540
2159,COK,MAA,19:05:00,5,01:05:00,20:10:00,5,6E6113,6E,IndiGo,8340,23442,38760
2160,COK,MAA,19:05:00,4,01:05:00,20:10:00,4,6E6113,6E,IndiGo,8672,23556,46587
2161,COK,MAA,15:00:00,6,01:20:00,16:20:00,6,6.00E+182,6E,IndiGo,8672,28499,47130
2162,COK,MAA,09:45:00,0,01:20:00,11:05:00,0,6.00E+253,6E,IndiGo,9022,28568,42117
2163,COK,HYD,06:15:00,2,01:35:00,07:50:00,2,G8123,G8,Go First,8526,27824,38508
2164,COK,HYD,06:15:00,1,01:35:00,07:50:00,1,G8123,G8,Go First,8526,28836,45958
2165,COK,HYD,06:15:00,4,01:35:00,07:50:00,4,G8123,G8,Go First,8643,25133,36336
2166,COK,HYD,06:15:00,0,01:35:00,07:50:00,0,G8123,G8,Go First,8646,23306,40999
2167,COK,HYD,06:15:00,5,01:35:00,07:50:00,5,G8123,G8,Go First,8646,29165,43471
2168,COK,HYD,12:30:00,4,01:35:00,14:05:00,4,6.00E+304,6E,IndiGo,8646,24418,43559
2169,COK,HYD,12:30:00,2,01:35:00,14:05:00,2,6.00E+304,6E,IndiGo,8646,28838,35791
2170,COK,HYD,12:30:00,3,01:35:00,14:05:00,3,6.00E+304,6E,IndiGo,8646,28181,45232
2171,COK,HYD,17:35:00,3,01:35:00,19:10:00,3,6E697,6E,IndiGo,8646,28014,48181
2172,COK,HYD,07:55:00,3,01:40:00,09:35:00,3,6.00E+203,6E,IndiGo,8646,25515,38259
2173,COK,HYD,07:55:00,5,01:40:00,09:35:00,5,6.00E+203,6E,IndiGo,8646,23624,45791
2174,COK,HYD,12:30:00,5,01:35:00,14:05:00,5,6.00E+304,6E,IndiGo,8767,28185,50943
2175,COK,HYD,17:35:00,4,01:35:00,19:10:00,4,6E697,6E,IndiGo,8767,25123,39852
2176,COK,HYD,17:35:00,0,01:35:00,19:10:00,0,6E697,6E,IndiGo,8767,23934,43217
2177,COK,HYD,17:35:00,2,01:35:00,19:10:00,2,6E697,6E,IndiGo,8767,23632,46892
2178,COK,HYD,17:35:00,5,01:35:00,19:10:00,5,6E697,6E,IndiGo,8767,25236,37270
2179,COK,HYD,07:55:00,4,01:40:00,09:35:00,4,6.00E+203,6E,IndiGo,8767,30650,36000
